Spin Current (signed) from 0 to 1 (up)
Time,Value
0.0,0.0
50.0,0.010733080626642839
100.0,-0.0005141064672953841
150.0,0.004784734520316537
200.0,0.010267073151813041
250.0,-0.004344494644762276
300.0,-0.008353327394042818
350.0,-0.009786207645452866
400.0,-0.0019343743835494919
450.0,7.37651334415705e-05
500.0,0.01257446168231161
550.0,0.008717542086065413
600.0,-0.0021526739757485604
650.0,-0.005280980871937561
700.0,-0.013080587699541164
750.0,0.003667171874532835
